"sequence","generation","i1","i2","i3","x1","x2","x3","compute","measure","probed","s1","s2","s3","s"
5406,NA,654311424,620756992,872415232,0.609375,0.578125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2504,114,654311424,620756992,889192448,0.609375,0.578125,0.828125,FALSE,FALSE,FALSE,0.0700196104312532,0.103237574305679,0.0541240766893264,0.240818814152591
2505,114,654311424,620756992,922746880,0.609375,0.578125,0.859375,FALSE,FALSE,FALSE,0,0,0,0
5407,NA,654311424,637534208,838860800,0.609375,0.59375,0.78125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5408,NA,654311424,637534208,855638016,0.609375,0.59375,0.796875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5409,NA,654311424,637534208,872415232,0.609375,0.59375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5369,245,654311424,654311424,822083584,0.609375,0.609375,0.765625,FALSE,FALSE,FALSE,0,0,0,0
5370,245,654311424,654311424,855638016,0.609375,0.609375,0.796875,FALSE,FALSE,FALSE,0,0,0,0
2506,114,654311424,654311424,889192448,0.609375,0.609375,0.828125,FALSE,FALSE,FALSE,0.0700196104312532,0.103237574305679,0.0541240766893264,0.240818814152591
2507,114,654311424,654311424,922746880,0.609375,0.609375,0.859375,FALSE,FALSE,FALSE,0,0,0,0
1947,87,654311424,687865856,889192448,0.609375,0.640625,0.828125,FALSE,FALSE,FALSE,0.0700196104312532,0.103237574305679,0.0541240766893264,0.240818814152591
1948,87,654311424,687865856,922746880,0.609375,0.640625,0.859375,FALSE,FALSE,FALSE,0,0,0,0
1949,87,654311424,721420288,889192448,0.609375,0.671875,0.828125,FALSE,FALSE,FALSE,0,0,0,0
1950,87,654311424,721420288,922746880,0.609375,0.671875,0.859375,FALSE,FALSE,FALSE,0,0,0,0
1922,86,654311424,754974720,822083584,0.609375,0.703125,0.765625,FALSE,FALSE,FALSE,0.0487558361473507,0.125093360492378,0.0358844807965617,0.29180107082853
1923,86,654311424,754974720,855638016,0.609375,0.703125,0.796875,FALSE,FALSE,FALSE,0,0,0,0
5350,244,654311424,754974720,889192448,0.609375,0.703125,0.828125,FALSE,FALSE,FALSE,0.0700196104312532,0.103237574305679,0.0541240766893264,0.240818814152591
5351,244,654311424,754974720,922746880,0.609375,0.703125,0.859375,FALSE,FALSE,FALSE,0,0,0,0
1924,86,654311424,788529152,822083584,0.609375,0.734375,0.765625,FALSE,FALSE,FALSE,0,0,0,0
1925,86,654311424,788529152,855638016,0.609375,0.734375,0.796875,FALSE,FALSE,FALSE,0,0,0,0
5352,244,654311424,788529152,889192448,0.609375,0.734375,0.828125,FALSE,FALSE,FALSE,0,0,0,0
5353,244,654311424,788529152,922746880,0.609375,0.734375,0.859375,FALSE,FALSE,FALSE,0,0,0,0
2151,NA,654311424,805306368,637534208,0.609375,0.75,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2152,NA,654311424,805306368,654311424,0.609375,0.75,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2153,NA,654311424,805306368,671088640,0.609375,0.75,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1344,60,654311424,822083584,620756992,0.609375,0.765625,0.578125,FALSE,FALSE,FALSE,0,0,0,0
2154,NA,654311424,822083584,637534208,0.609375,0.765625,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1345,60,654311424,822083584,654311424,0.609375,0.765625,0.609375,FALSE,FALSE,TRUE,0.0313609886789055,0.160704899220628,0.0806584160898517,0.374870908379087
2155,NA,654311424,822083584,671088640,0.609375,0.765625,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
5455,249,654311424,822083584,822083584,0.609375,0.765625,0.765625,FALSE,FALSE,FALSE,0,0,0,0
5456,249,654311424,822083584,855638016,0.609375,0.765625,0.796875,FALSE,FALSE,FALSE,0,0,0,0
1576,NA,654311424,838860800,603979776,0.609375,0.78125,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1577,NA,654311424,838860800,620756992,0.609375,0.78125,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1500,NA,654311424,838860800,637534208,0.609375,0.78125,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1501,NA,654311424,838860800,654311424,0.609375,0.78125,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1502,NA,654311424,838860800,671088640,0.609375,0.78125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
5489,NA,654311424,838860800,838860800,0.609375,0.78125,0.78125,TRUE,FALSE,FALSE,NA,NA,NA,NA
5490,NA,654311424,838860800,855638016,0.609375,0.78125,0.796875,TRUE,FALSE,FALSE,NA,NA,NA,NA
5491,NA,654311424,838860800,872415232,0.609375,0.78125,0.8125,TRUE,FALSE,FALSE,NA,NA,NA,NA
1578,NA,654311424,855638016,603979776,0.609375,0.796875,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1346,60,654311424,855638016,620756992,0.609375,0.796875,0.578125,FALSE,FALSE,TRUE,0.0316420093683983,0.170902692768936,0.0817082052313603,0.398658958086697
1503,NA,654311424,855638016,637534208,0.609375,0.796875,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1347,60,654311424,855638016,654311424,0.609375,0.796875,0.609375,FALSE,FALSE,TRUE,0.0316420093683983,0.170902692768936,0.0817082052313603,0.398658958086697
1504,NA,654311424,855638016,671088640,0.609375,0.796875,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
5457,249,654311424,855638016,822083584,0.609375,0.796875,0.765625,FALSE,FALSE,FALSE,0,0,0,0
5492,NA,654311424,855638016,838860800,0.609375,0.796875,0.78125,TRUE,FALSE,FALSE,NA,NA,NA,NA
5458,249,654311424,855638016,855638016,0.609375,0.796875,0.796875,TRUE,FALSE,TRUE,0.0275523500942933,0.137538282162042,0.0420322577014669,0.320830920656623
5493,NA,654311424,855638016,872415232,0.609375,0.796875,0.8125,TRUE,FALSE,FALSE,NA,NA,NA,NA
1579,NA,654311424,872415232,603979776,0.609375,0.8125,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1580,NA,654311424,872415232,620756992,0.609375,0.8125,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1505,NA,654311424,872415232,637534208,0.609375,0.8125,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1506,NA,654311424,872415232,654311424,0.609375,0.8125,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1507,NA,654311424,872415232,671088640,0.609375,0.8125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
5494,NA,654311424,872415232,838860800,0.609375,0.8125,0.78125,TRUE,FALSE,FALSE,NA,NA,NA,NA
5495,NA,654311424,872415232,855638016,0.609375,0.8125,0.796875,TRUE,FALSE,FALSE,NA,NA,NA,NA
5496,NA,654311424,872415232,872415232,0.609375,0.8125,0.8125,TRUE,FALSE,FALSE,NA,NA,NA,NA
939,41,654311424,889192448,553648128,0.609375,0.828125,0.515625,FALSE,FALSE,FALSE,0,0,0,0
940,41,654311424,889192448,587202560,0.609375,0.828125,0.546875,FALSE,FALSE,FALSE,0.0262536884605148,0.131238486258683,0.0694956379238508,0.307108867244878
1316,58,654311424,889192448,620756992,0.609375,0.828125,0.578125,FALSE,FALSE,FALSE,0,0,0,0
1317,58,654311424,889192448,654311424,0.609375,0.828125,0.609375,FALSE,FALSE,FALSE,0,0,0,0
2654,122,654311424,889192448,889192448,0.609375,0.828125,0.828125,FALSE,FALSE,FALSE,0,0,0,0
2655,122,654311424,889192448,922746880,0.609375,0.828125,0.859375,FALSE,FALSE,FALSE,0,0,0,0
2962,NA,654311424,905969664,570425344,0.609375,0.84375,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2963,NA,654311424,905969664,587202560,0.609375,0.84375,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1432,NA,654311424,905969664,603979776,0.609375,0.84375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1433,NA,654311424,905969664,620756992,0.609375,0.84375,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1434,NA,654311424,905969664,637534208,0.609375,0.84375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2332,NA,654311424,905969664,654311424,0.609375,0.84375,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2333,NA,654311424,905969664,671088640,0.609375,0.84375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
941,41,654311424,922746880,553648128,0.609375,0.859375,0.515625,FALSE,FALSE,FALSE,0.0262536884605148,0.131238486258683,0.0694956379238508,0.307108867244878
2964,NA,654311424,922746880,570425344,0.609375,0.859375,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
942,41,654311424,922746880,587202560,0.609375,0.859375,0.546875,FALSE,FALSE,TRUE,0.0292724357454239,0.146934797589752,0.0761256812451082,0.342749855866853
1435,NA,654311424,922746880,603979776,0.609375,0.859375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1318,58,654311424,922746880,620756992,0.609375,0.859375,0.578125,FALSE,FALSE,TRUE,0.0316420093683983,0.170902692768936,0.0817082052313603,0.398658958086697
1436,NA,654311424,922746880,637534208,0.609375,0.859375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1319,58,654311424,922746880,654311424,0.609375,0.859375,0.609375,FALSE,FALSE,TRUE,0.0313609886789055,0.160704899220628,0.0806584160898517,0.374870908379087
2334,NA,654311424,922746880,671088640,0.609375,0.859375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2656,122,654311424,922746880,889192448,0.609375,0.859375,0.828125,FALSE,FALSE,FALSE,0,0,0,0
2657,122,654311424,922746880,922746880,0.609375,0.859375,0.859375,FALSE,FALSE,FALSE,0.0700196104312532,0.103237574305679,0.0541240766893264,0.240818814152591
2965,NA,654311424,939524096,570425344,0.609375,0.875,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2966,NA,654311424,939524096,587202560,0.609375,0.875,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1437,NA,654311424,939524096,603979776,0.609375,0.875,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1438,NA,654311424,939524096,620756992,0.609375,0.875,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1439,NA,654311424,939524096,637534208,0.609375,0.875,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2335,NA,654311424,939524096,654311424,0.609375,0.875,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1106,NA,654311424,939524096,671088640,0.609375,0.875,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1107,NA,654311424,939524096,687865856,0.609375,0.875,0.640625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1108,NA,654311424,939524096,704643072,0.609375,0.875,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1327,59,654311424,956301312,620756992,0.609375,0.890625,0.578125,FALSE,FALSE,FALSE,0,0,0,0
1328,59,654311424,956301312,654311424,0.609375,0.890625,0.609375,FALSE,FALSE,FALSE,0,0,0,0
1109,NA,654311424,956301312,671088640,0.609375,0.890625,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1004,44,654311424,956301312,687865856,0.609375,0.890625,0.640625,FALSE,FALSE,TRUE,0.0289842953232799,0.175850658072461,0.0778313087734579,0.410200910179981
1110,NA,654311424,956301312,704643072,0.609375,0.890625,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1005,44,654311424,956301312,721420288,0.609375,0.890625,0.671875,FALSE,FALSE,FALSE,0,0,0,0
1999,89,654311424,956301312,889192448,0.609375,0.890625,0.828125,FALSE,FALSE,FALSE,0.0700196104312532,0.103237574305679,0.0541240766893264,0.240818814152591
2000,89,654311424,956301312,922746880,0.609375,0.890625,0.859375,FALSE,FALSE,FALSE,0,0,0,0
2208,NA,654311424,973078528,603979776,0.609375,0.90625,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2209,NA,654311424,973078528,620756992,0.609375,0.90625,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2210,NA,654311424,973078528,637534208,0.609375,0.90625,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1111,NA,654311424,973078528,671088640,0.609375,0.90625,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1112,NA,654311424,973078528,687865856,0.609375,0.90625,0.640625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1113,NA,654311424,973078528,704643072,0.609375,0.90625,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2211,NA,654311424,989855744,603979776,0.609375,0.921875,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1329,59,654311424,989855744,620756992,0.609375,0.921875,0.578125,FALSE,FALSE,TRUE,0.0313609886789055,0.160704899220628,0.0806584160898517,0.374870908379087
2212,NA,654311424,989855744,637534208,0.609375,0.921875,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1330,59,654311424,989855744,654311424,0.609375,0.921875,0.609375,FALSE,FALSE,FALSE,0,0,0,0
1006,44,654311424,989855744,687865856,0.609375,0.921875,0.640625,FALSE,FALSE,FALSE,0,0,0,0
1007,44,654311424,989855744,721420288,0.609375,0.921875,0.671875,FALSE,FALSE,FALSE,0,0,0,0
2001,89,654311424,989855744,889192448,0.609375,0.921875,0.828125,FALSE,FALSE,FALSE,0,0,0,0
2002,89,654311424,989855744,922746880,0.609375,0.921875,0.859375,FALSE,FALSE,FALSE,0,0,0,0
1879,NA,654311424,1006632960,536870912,0.609375,0.9375,0.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
1880,NA,654311424,1006632960,553648128,0.609375,0.9375,0.515625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1881,NA,654311424,1006632960,570425344,0.609375,0.9375,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2213,NA,654311424,1006632960,603979776,0.609375,0.9375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2214,NA,654311424,1006632960,620756992,0.609375,0.9375,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1131,NA,654311424,1006632960,637534208,0.609375,0.9375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1132,NA,654311424,1006632960,654311424,0.609375,0.9375,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1133,NA,654311424,1006632960,671088640,0.609375,0.9375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1723,NA,654311424,1006632960,738197504,0.609375,0.9375,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1724,NA,654311424,1006632960,754974720,0.609375,0.9375,0.703125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1725,NA,654311424,1006632960,771751936,0.609375,0.9375,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1761,NA,654311424,1006632960,788529152,0.609375,0.9375,0.734375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1762,NA,654311424,1006632960,805306368,0.609375,0.9375,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
1882,NA,654311424,1023410176,536870912,0.609375,0.953125,0.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
1025,45,654311424,1023410176,553648128,0.609375,0.953125,0.515625,FALSE,FALSE,TRUE,0.0317898647105974,0.1634329214236,0.082838291133622,0.381234473934749
1883,NA,654311424,1023410176,570425344,0.609375,0.953125,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1026,45,654311424,1023410176,587202560,0.609375,0.953125,0.546875,FALSE,FALSE,FALSE,0.00168251231098499,0.0015011350923584,0.000855195138332988,0.00549388099902616
888,39,654311424,1023410176,620756992,0.609375,0.953125,0.578125,FALSE,FALSE,FALSE,0.00142234810587973,0.00138220575749055,0.00112231797022966,0.00495964654506049
1134,NA,654311424,1023410176,637534208,0.609375,0.953125,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
889,39,654311424,1023410176,654311424,0.609375,0.953125,0.609375,FALSE,FALSE,TRUE,0.0329237095625861,0.174468933186312,0.0853879339755303,0.40697780705299
1135,NA,654311424,1023410176,671088640,0.609375,0.953125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1726,NA,654311424,1023410176,738197504,0.609375,0.953125,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
837,37,654311424,1023410176,754974720,0.609375,0.953125,0.703125,FALSE,FALSE,TRUE,0.0155425457645516,0.16696200374522,0.0582634989106794,0.389466645461976
1727,NA,654311424,1023410176,771751936,0.609375,0.953125,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
838,37,654311424,1023410176,788529152,0.609375,0.953125,0.734375,FALSE,FALSE,TRUE,0.0144201307993789,0.165614152902536,0.0565456255894666,0.386322559175829
1763,NA,654311424,1023410176,805306368,0.609375,0.953125,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
2364,107,654311424,1023410176,822083584,0.609375,0.953125,0.765625,FALSE,FALSE,FALSE,0.0569019172530745,0.124121083478222,0.0351717036799821,0.289533072968723
2365,107,654311424,1023410176,855638016,0.609375,0.953125,0.796875,FALSE,FALSE,FALSE,0.0018326023740572,0.00469633180845179,0.00292638767561926,0.0129320289881153
3136,144,654311424,1023410176,956301312,0.609375,0.953125,0.890625,FALSE,FALSE,FALSE,0.00429862494974733,0.00249885815517378,0.00149879188687748,0.0140362324716252
3137,144,654311424,1023410176,989855744,0.609375,0.953125,0.921875,FALSE,FALSE,FALSE,0.0536945690132042,0.0841476488188682,0.061082972168097,0.269932372029591
1884,NA,654311424,1040187392,536870912,0.609375,0.96875,0.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
1885,NA,654311424,1040187392,553648128,0.609375,0.96875,0.515625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1886,NA,654311424,1040187392,570425344,0.609375,0.96875,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1136,NA,654311424,1040187392,637534208,0.609375,0.96875,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1137,NA,654311424,1040187392,654311424,0.609375,0.96875,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1138,NA,654311424,1040187392,671088640,0.609375,0.96875,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
1728,NA,654311424,1040187392,738197504,0.609375,0.96875,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1729,NA,654311424,1040187392,754974720,0.609375,0.96875,0.703125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1730,NA,654311424,1040187392,771751936,0.609375,0.96875,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
1764,NA,654311424,1040187392,788529152,0.609375,0.96875,0.734375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1765,NA,654311424,1040187392,805306368,0.609375,0.96875,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
1027,45,654311424,1056964608,553648128,0.609375,0.984375,0.515625,FALSE,FALSE,FALSE,0.00172038249421939,0.00136608433155595,0.000718558423331252,0.00561753791300103
1028,45,654311424,1056964608,587202560,0.609375,0.984375,0.546875,FALSE,FALSE,FALSE,0.00256982531142847,0.00197744793060199,0.00101422753478841,0.00839121019031837
890,39,654311424,1056964608,620756992,0.609375,0.984375,0.578125,FALSE,FALSE,FALSE,0.00164689526843285,0.00123539687239839,0.000601013470733156,0.00537758122990048
891,39,654311424,1056964608,654311424,0.609375,0.984375,0.609375,FALSE,FALSE,FALSE,0.00239879456675179,0.00179330703362322,0.000863027669302694,0.00783274618842444
839,37,654311424,1056964608,754974720,0.609375,0.984375,0.703125,FALSE,FALSE,FALSE,0.000582693015020403,0.00436919722885391,0.00320503477449667,0.0141634011641802
840,37,654311424,1056964608,788529152,0.609375,0.984375,0.734375,FALSE,FALSE,FALSE,0.000827050155036725,0.00684794964784618,0.00492852575823816,0.0217796973740745
2366,107,654311424,1056964608,822083584,0.609375,0.984375,0.765625,FALSE,FALSE,FALSE,0.00259422210524535,0.00429189522716938,0.0024506098943386,0.0108295146457117
2367,107,654311424,1056964608,855638016,0.609375,0.984375,0.796875,FALSE,FALSE,FALSE,0.00425012481303703,0.00636462209681393,0.00358595658240794,0.0158467365278283
3138,144,654311424,1056964608,956301312,0.609375,0.984375,0.890625,FALSE,FALSE,FALSE,0.00443939509298989,0.00207663516744044,0.00128258856158784,0.0144958870073699
3139,144,654311424,1056964608,989855744,0.609375,0.984375,0.921875,FALSE,FALSE,FALSE,0.00681187187806442,0.00305974873147584,0.00191599523842654,0.0222426981570138
2185,98,662700032,276824064,645922816,0.6171875,0.2578125,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
2186,98,662700032,276824064,662700032,0.6171875,0.2578125,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
2187,98,662700032,293601280,645922816,0.6171875,0.2734375,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
2188,98,662700032,293601280,662700032,0.6171875,0.2734375,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
1491,67,662700032,310378496,612368384,0.6171875,0.2890625,0.5703125,FALSE,FALSE,FALSE,0,0,0,0
1492,67,662700032,310378496,629145600,0.6171875,0.2890625,0.5859375,FALSE,FALSE,FALSE,0,0,0,0
1606,72,662700032,310378496,645922816,0.6171875,0.2890625,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
1607,72,662700032,310378496,662700032,0.6171875,0.2890625,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
1493,67,662700032,327155712,612368384,0.6171875,0.3046875,0.5703125,FALSE,FALSE,FALSE,0,0,0,0
1494,67,662700032,327155712,629145600,0.6171875,0.3046875,0.5859375,FALSE,FALSE,FALSE,0,0,0,0
1608,72,662700032,327155712,645922816,0.6171875,0.3046875,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
1609,72,662700032,327155712,662700032,0.6171875,0.3046875,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
1542,69,662700032,343932928,645922816,0.6171875,0.3203125,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
1543,69,662700032,343932928,662700032,0.6171875,0.3203125,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
1544,69,662700032,360710144,645922816,0.6171875,0.3359375,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
1545,69,662700032,360710144,662700032,0.6171875,0.3359375,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
3069,141,662700032,377487360,578813952,0.6171875,0.3515625,0.5390625,FALSE,FALSE,FALSE,0,0,0,0
3070,141,662700032,377487360,595591168,0.6171875,0.3515625,0.5546875,FALSE,FALSE,FALSE,0,0,0,0
1693,76,662700032,377487360,612368384,0.6171875,0.3515625,0.5703125,FALSE,FALSE,FALSE,0,0,0,0
1694,76,662700032,377487360,629145600,0.6171875,0.3515625,0.5859375,FALSE,FALSE,FALSE,0,0,0,0
2113,94,662700032,377487360,645922816,0.6171875,0.3515625,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
2114,94,662700032,377487360,662700032,0.6171875,0.3515625,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
4550,206,662700032,377487360,847249408,0.6171875,0.3515625,0.7890625,FALSE,FALSE,FALSE,0,0,0,0
4551,206,662700032,377487360,864026624,0.6171875,0.3515625,0.8046875,FALSE,FALSE,FALSE,0,0,0,0
3071,141,662700032,394264576,578813952,0.6171875,0.3671875,0.5390625,FALSE,FALSE,FALSE,0,0,0,0
3072,141,662700032,394264576,595591168,0.6171875,0.3671875,0.5546875,FALSE,FALSE,FALSE,0,0,0,0
1695,76,662700032,394264576,612368384,0.6171875,0.3671875,0.5703125,FALSE,FALSE,FALSE,0,0,0,0
1696,76,662700032,394264576,629145600,0.6171875,0.3671875,0.5859375,FALSE,FALSE,FALSE,0,0,0,0
2115,94,662700032,394264576,645922816,0.6171875,0.3671875,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
2116,94,662700032,394264576,662700032,0.6171875,0.3671875,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
4552,206,662700032,394264576,847249408,0.6171875,0.3671875,0.7890625,FALSE,FALSE,FALSE,0,0,0,0
4553,206,662700032,394264576,864026624,0.6171875,0.3671875,0.8046875,FALSE,FALSE,FALSE,0,0,0,0
1658,74,662700032,411041792,612368384,0.6171875,0.3828125,0.5703125,FALSE,FALSE,FALSE,0,0,0,0
1659,74,662700032,411041792,629145600,0.6171875,0.3828125,0.5859375,FALSE,FALSE,FALSE,0,0,0,0
2794,129,662700032,411041792,746586112,0.6171875,0.3828125,0.6953125,FALSE,FALSE,FALSE,0,0,0,0
2795,129,662700032,411041792,763363328,0.6171875,0.3828125,0.7109375,FALSE,FALSE,FALSE,0,0,0,0
1660,74,662700032,427819008,612368384,0.6171875,0.3984375,0.5703125,FALSE,FALSE,FALSE,0,0,0,0
1661,74,662700032,427819008,629145600,0.6171875,0.3984375,0.5859375,FALSE,FALSE,FALSE,0,0,0,0
2796,129,662700032,427819008,746586112,0.6171875,0.3984375,0.6953125,FALSE,FALSE,FALSE,0,0,0,0
2797,129,662700032,427819008,763363328,0.6171875,0.3984375,0.7109375,FALSE,FALSE,FALSE,0,0,0,0
2310,104,662700032,444596224,612368384,0.6171875,0.4140625,0.5703125,FALSE,FALSE,FALSE,0,0,0,0
2311,104,662700032,444596224,629145600,0.6171875,0.4140625,0.5859375,FALSE,FALSE,FALSE,0,0,0,0
2312,104,662700032,461373440,612368384,0.6171875,0.4296875,0.5703125,FALSE,FALSE,FALSE,0,0,0,0
2313,104,662700032,461373440,629145600,0.6171875,0.4296875,0.5859375,FALSE,FALSE,FALSE,0,0,0,0
3001,138,662700032,478150656,545259520,0.6171875,0.4453125,0.5078125,FALSE,FALSE,FALSE,0,0,0,0
3002,138,662700032,478150656,562036736,0.6171875,0.4453125,0.5234375,FALSE,FALSE,FALSE,0,0,0,0
2326,105,662700032,478150656,645922816,0.6171875,0.4453125,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
2327,105,662700032,478150656,662700032,0.6171875,0.4453125,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
1234,54,662700032,478150656,679477248,0.6171875,0.4453125,0.6328125,FALSE,FALSE,FALSE,0,0,0,0
1235,54,662700032,478150656,696254464,0.6171875,0.4453125,0.6484375,FALSE,FALSE,FALSE,0,0,0,0
2770,128,662700032,478150656,746586112,0.6171875,0.4453125,0.6953125,FALSE,FALSE,FALSE,0,0,0,0
2771,128,662700032,478150656,763363328,0.6171875,0.4453125,0.7109375,FALSE,FALSE,FALSE,0,0,0,0
3003,138,662700032,494927872,545259520,0.6171875,0.4609375,0.5078125,FALSE,FALSE,FALSE,0,0,0,0
3004,138,662700032,494927872,562036736,0.6171875,0.4609375,0.5234375,FALSE,FALSE,FALSE,0,0,0,0
2328,105,662700032,494927872,645922816,0.6171875,0.4609375,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
2329,105,662700032,494927872,662700032,0.6171875,0.4609375,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
1236,54,662700032,494927872,679477248,0.6171875,0.4609375,0.6328125,FALSE,FALSE,FALSE,0,0,0,0
1237,54,662700032,494927872,696254464,0.6171875,0.4609375,0.6484375,FALSE,FALSE,FALSE,0,0,0,0
2772,128,662700032,494927872,746586112,0.6171875,0.4609375,0.6953125,FALSE,FALSE,FALSE,0,0,0,0
2773,128,662700032,494927872,763363328,0.6171875,0.4609375,0.7109375,FALSE,FALSE,FALSE,0,0,0,0
5419,247,662700032,612368384,847249408,0.6171875,0.5703125,0.7890625,FALSE,FALSE,FALSE,0,0,0,0
5420,247,662700032,612368384,864026624,0.6171875,0.5703125,0.8046875,FALSE,FALSE,FALSE,0,0,0,0
